Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
CRM_J,403,[CAPS] Violence Toward Women,01,11570,3,ARRGT,ARR ARR,Mary Stohr
CRM_J,403,[CAPS] Violence Toward Women,02,11659,3,ARRGT,ARR ARR,""
CRM_J,420,[M] Criminal Procedure,01,11057,3,ARRGT,ARR ARR,David Brody
CRM_J,450,[M] Senior Seminar: Ethical Issues in Criminal Justice,01,11641,3,ARRGT,ARR ARR,Craig Hemmens
CRM_J,490,Criminal Justice Internship,01,11059,V,ARRGT,ARR ARR,Sisouvanh Keopanapay
CRM_J,499,Special Problems,01,11716,V,ARRGT,ARR ARR,Faith Lutze
DATA,115,Introduction to Data Analytics,01,11516,3,ARRGT,ARR ARR,Damilola Olabode
DTC,475,[DIVR] Digital Diversity,01,13991,3,ARRGT,ARR ARR,Rosamond Thalken
E_A,300,Educ Abroad,01,11046,V,ARRGT,ARR ARR,Patricia Arnold
E_A,301,Educ Abroad,01,11281,V,ARRGT,ARR ARR,""
E_E,214,Design of Logic Circuits,01,11330,4,"M,W,F13.10-14","",Murari Kejariwal
E_E,214,Design of Logic Circuits,01 Lab,11333,0,F9.10-12,"",Murari Kejariwal
E_E,302,Professional Skills in Computing and Engineering,01,11525,3,"TU,TH13.25-14.40","",Jeremy Thompson
E_E,311,Electronics,01,11328,3,"TU,TH10.35-11.55","",Murari Kejariwal
E_E,321,Electrical Circuits II,01,11331,3,"M,W16.15-17.30","",Javier Guerrero Sedeno
E_E,331,Electromagnetic Fields and Waves,01,11332,3,"TU,TH12.30-13.45","",Javier Guerrero Sedeno
E_E,415,Design Project Management,01,11510,3,"W,F12.10-13","",Murari Kejariwal
E_E,415,Design Project Management,01 Lab,11524,0,ARRGT,ARR ARR,Murari Kejariwal
E_E,432,RF Engineering for Telecommunications,01,15354,4,"M,W,F10.10-11","",Benjamin Belzer
E_E,432,RF Engineering for Telecommunications,01 Lab,15355,0,ARRGT,ARR ARR,Benjamin Belzer
E_E,464,Digital Signal Processing I,01,11526,3,"TU,TH12.05-13.20","",Mohammad Torabi Konjin
E_E,488,Professional Practice Coop/Internship I,01,11529,V,ARRGT,ARR ARR,(multiple)
E_E,489,Introduction to Control Systems,01,11536,3,"TU,TH9.10-10.25","",Robert Rioux
E_E,491,Performance of Power Systems,01,11787,3,ARRGT,ARR ARR,Vaithianath Venkatasubramanian
