Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
MKTG,360,Marketing,02,10812,3,TH13-16,WEB ARR,S Seo
MSE,404,Engineering Composites,01,10658,3,"M,W,F14.10-15",WEB ARR,W Zhong
PHIL,450,Data Analytics Ethics,01,10869,3,ARRGT,ARR ARR,P Glazebrook
POL_S,317,Media and Politics,02,"",3,"TU,TH10.35-11.50",WEB ARR,T Chatburn
PSYCH,308,Organizational Psychology,01,"",3,ARRGT,ARR ARR,B Rangel
SOC,340,[DIVR] Social Inequality,01,11170,3,ARRGT,ARR ARR,X Huang
SOE,300,Natural Resource Ecology,01,14866,3,ARRGT,ARR ARR,S Woodley
SOIL_SCI,201,[BSCI] Soil: A Living System,02,11151,3,"TU,TH10.35-11.50",WEB ARR,C Perillo
SOIL_SCI,441,Soil Fertility,02,15886,3,"M,W,F10.10-11",WEB ARR,I Madsen
SOIL_SCI,478,Advanced Organic Farming and Gardening,01,11008,2,ARRGT,ARR ARR,B Jaeckel
STAT,360,Probability and Statistics,01,10721,3,"TU,TH10.35-11.50",WEB ARR,H Li
STAT,380,[M] Decision Making and Statistics,01,"",3,ARRGT,ARR ARR,L New
STAT,419,Introduction to Multivariate Statistics,01,"",3,"TU,TH14.55-16.10",WEB ARR,M Shaffer
STAT,437,High Dimensional Data Learning and Visualization,02,"",3,ARRGT,ARR ARR,X Chen
STAT,447,Introduction to Time Series Analysis,01,16031,3,"M,W,F11.10-12",WEB ARR,M Lesperance
WRIT,302,Advanced Writing Collaborative,01,11174,1,ARRGT,ARR ARR,""
