Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
H_D,205,[COMM] Developing Effective Communication and Life Skills,01,03014,4,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02,02898,4,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,01 Lab,03015,0,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02 Lab,02899,0,ARRGT,ARR ARR,Miranda Strey
H_D,220,Human Development Theories,01,02622,3,ARRGT,ARR ARR,Cory Bolkan
H_D,300,Child Maltreatment,01,02616,3,ARRGT,ARR ARR,Debra Bice
H_D,301,Family Stress and Coping,01,02617,3,ARRGT,ARR ARR,Wendy Ewest
H_D,302,Parent-Child Relationships,01,03016,3,ARRGT,ARR ARR,Debra Bice
H_D,302,Parent-Child Relationships,02,02907,3,ARRGT,ARR ARR,Teresa Ashford
H_D,306,Child Development,01,02618,3,ARRGT,ARR ARR,Sammy Perone
H_D,310,[M] Research Methods,01,03017,3,ARRGT,ARR ARR,Noriko Porter
H_D,341,Guidance in Early Childhood Programs,01,02721,3,ARRGT,ARR ARR,Lindsay Krupke
H_D,350,[DIVR] Family Diversity,01,02900,3,ARRGT,ARR ARR,Carole-Anne Seeley
H_D,360,Death and Dying,01,02619,3,ARRGT,ARR ARR,Carole-Anne Seeley
H_D,385,Perspectives in Human Services,01,02941,3,ARRGT,ARR ARR,Caitlin Bletscher
H_D,403,[CAPS] Families in Poverty,01,02620,3,ARRGT,ARR ARR,Mary Garcia
H_D,410,[M] Public Policy Issues in Human Development,01,02621,3,ARRGT,ARR ARR,Mary Garcia
H_D,487,Special Topics in Human Development,01,07101,V,ARRGT,ARR ARR,Joseph Hewa
H_D,498,Field Placement,01,02623,V,ARRGT,ARR ARR,Matthew Bumpus
H_D,499,Special Problems,01,07112,V,ARRGT,ARR ARR,Joseph Hewa
HBM,101,Professional Development for the Business World,01,02817,1,ARRGT,ARR ARR,Amy Alonzo
HBM,101,Professional Development for the Business World,02,02875,1,ARRGT,ARR ARR,Amy Alonzo
HBM,101,Professional Development for the Business World,03,07074,1,ARRGT,ARR ARR,Amy Alonzo
HBM,491,Operational Analysis,01,02823,3,ARRGT,ARR ARR,Hengxuan Chi
