Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
COMJOUR,333,[M] Reporting Across Platforms,01,12149,3,"TU,TH9.10-10.25",WEB ARR,Leonard Reed
COMSTRAT,310,Digital Content Promotion,01,12155,3,"M,W12.05-13.20",WEB ARR,Scott Shockney
COMSTRAT,476,Consumer Insights and Branding,01,12144,3,"TU,TH14.55-16.10",WEB ARR,James Simmons
COMSTRAT,485,[M] Public Relations Management and Campaigns,03,14741,3,"TU,TH13.30-14.45",WEB ARR,Elizabeth Candello
COMSTRAT,495,Strategic Communication Professional Internship,01,12151,V,ARRGT,ARR ARR,Narayanan Iyer
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,02,12332,3,"TU,TH10.35-11.50",WEB ARR,Laurie Drapela
CRM_J,205,[DIVR] Realizing Justice in a Multicultural Society,01,11845,3,"M,W14.55-16.10",WEB ARR,Kathryn Dubois
CRM_J,370,Policing and Society,02,14726,3,"TU,TH9.10-10.25",WEB ARR,Laurie Collins-Levy
CRM_J,403,[CAPS] Violence Toward Women,01,11778,3,"TU,TH13.30-14.45",WEB ARR,Laurie Drapela
CRM_J,427,Crime Prevention Strategies,01,12334,3,"M,W17.45-20.30",WEB ARR,""
CRM_J,468,Addictive Behavior Among Diverse Populations,01,12322,3,"W,F16.20-17.35",WEB ARR,Arthur Blume
CS,122,Data Structures,01,12073,4,"M,W13.30-14.45",WEB ARR,Scott Wallace
CS,122,Data Structures,01 Lab,12074,0,TU13.30-16,WEB ARR,Scott Wallace
CS,122,Data Structures,02 Lab,12075,0,W14.55-17.25,WEB ARR,Scott Wallace
CS,122,Data Structures,03 Lab,12076,0,M14.55-17.25,WEB ARR,Scott Wallace
CS,166,Discrete Mathematics,01,12157,3,"TU,TH12.05-13.20",WEB ARR,Mandana Bozorgi
CS,224,Programming Tools,01,12077,3,"M,W10.35-11.50",WEB ARR,Paul Bonamy
CS,251,C Programming for Engineers,01,12078,4,"TU,TH16.20-17.35",WEB ARR,""
CS,251,C Programming for Engineers,01 Lab,12079,0,M16.50-19.20,WEB ARR,""
CS,261,C and Assembly Language Programming,01,12080,3,"M,W12.05-13.20",WEB ARR,Paul Bonamy
CS,351,Introduction to Database Systems,01,12125,3,"TU,TH9.10-10.25",WEB ARR,Ben Mccamish
CS,355,Programming Language Design,01,12081,3,"TU,TH13.30-14.45",WEB ARR,Mandana Bozorgi
CS,360,Systems Programming,01,12082,4,"M,W12.05-13.20",WEB ARR,Ben Mccamish
CS,360,Systems Programming,01 Lab,12083,0,W14.55-17.25,WEB ARR,Ben Mccamish
CS,360,Systems Programming,02 Lab,12084,0,F10.35-13.05,WEB ARR,Ben Mccamish
