Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,07,02415,3,"M,TU,W,TH,F9-10.15","",Curtis Harty
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,08,02416,3,"M,TU,W,TH,F10.30-11.45","",Patricia Cady
ENGLISH,498,Internship,01,01511,V,ARRGT,ARR ARR,(multiple)
ENGLISH,499,Special Problems,01,01878,V,ARRGT,ARR ARR,(multiple)
ENGLISH,590,Research in English Studies,01,01865,1,ARRGT,ARR ARR,""
ENGLISH,700,"Master's Research, Thesis, and/or Examination",01,01513,V,ARRGT,ARR ARR,""
ENGLISH,702,"Master's Special Problems, Directed Study, and/or Examination",01,01514,V,ARRGT,ARR ARR,""
ENGLISH,800,"Doctoral Research, Dissertation, and/or Examination",01,01515,V,ARRGT,ARR ARR,""
ENGR,488,Professional Practice Coop/Internship I,01,01872,V,ARRGT,ARR ARR,(multiple)
ENGR,489,Professional Practice Coop/Internship II,01,01978,1,ARRGT,ARR ARR,Sandra Brabb
ENTOM,101,[BSCI] Insects and People: A Perspective,01,02234,3,"M,TU,W,TH,F10.30-11.45","",Javier Gutierrez Illan
ENTOM,103,[BSCI] Discover Insects: Laboratory for Non-Science Majors,01,02320,1,"TU,W12-15","",Abigail Hayes
ENTOM,700,"Master's Research, Thesis, and/or Examination",01,01627,V,ARRGT,ARR ARR,Elizabeth Beers
ENTOM,700,"Master's Research, Thesis, and/or Examination",02,01845,V,ARRGT,ARR ARR,David Crowder
ENTOM,700,"Master's Research, Thesis, and/or Examination",03,01846,V,ARRGT,ARR ARR,David James
ENTOM,700,"Master's Research, Thesis, and/or Examination",04,01847,V,ARRGT,ARR ARR,Vincent Jones
ENTOM,700,"Master's Research, Thesis, and/or Examination",05,01848,V,ARRGT,ARR ARR,Laura Lavine
ENTOM,700,"Master's Research, Thesis, and/or Examination",07,01849,V,ARRGT,ARR ARR,Walter Sheppard
ENTOM,700,"Master's Research, Thesis, and/or Examination",08,01850,V,ARRGT,ARR ARR,William Snyder
ENTOM,700,"Master's Research, Thesis, and/or Examination",09,01851,V,ARRGT,ARR ARR,Doug Walsh
ENTOM,700,"Master's Research, Thesis, and/or Examination",10,01852,V,ARRGT,ARR ARR,Richard Zack
ENTOM,702,"Master's Special Problems, Directed Study, and/or Examination",01,02102,V,ARRGT,ARR ARR,""
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",01,01628,V,ARRGT,ARR ARR,Elizabeth Beers
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",02,01853,V,ARRGT,ARR ARR,David Crowder
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",03,01854,V,ARRGT,ARR ARR,David James
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",04,01855,V,ARRGT,ARR ARR,""
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",05,01856,V,ARRGT,ARR ARR,Laura Lavine
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",07,01857,V,ARRGT,ARR ARR,Walter Sheppard
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",08,01858,V,ARRGT,ARR ARR,William Snyder
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",09,01859,V,ARRGT,ARR ARR,Doug Walsh
ENTOM,800,"Doctoral Research, Dissertation, and/or Examination",10,01860,V,ARRGT,ARR ARR,Richard Zack
FIN,223,[QUAN] Personal Finance,01,02390,3,"M,TU,W,TH,F10-11.15","",Christiane Williamson
FIN,325,Introduction to Financial Management,01,02275,3,"M,TU,W,TH,F13.30-14.45","",Ao Wang
FIN,496,Special Topics,01,02328,3,ARRGT,ARR ARR,Mario Reyes
FINE_ART,101,[ARTS] Introduction to Art,01,05024,3,"M,TU,W,TH,F10-12","",Alma Rocha
FINE_ART,361,Special Topics - Drawing,01,05027,V,"M,TU,W,TH,F9-12.30","",David Janssen
FINE_ART,363,Special Topics - Digital Media,01,05028,V,"M,TU,W,TH,F13.30-17","",David Janssen
FINE_ART,495,Fine Arts Internship,01,01663,V,ARRGT,ARR ARR,(multiple)
FS,401,Topics in Food Science,01,01706,V,ARRGT,ARR ARR,""
FS,495,Internship in Food Science,01,01516,2,ARRGT,ARR ARR,""
FS,496,Internship in a Winery,01,01517,2,ARRGT,ARR ARR,Charles Edwards
FS,499,Special Problems,01,01519,2,ARRGT,ARR ARR,Meijun Zhu
FS,501,Topics in Food Science,01,01520,V,ARRGT,ARR ARR,""
FS,700,"Master's Research, Thesis, and/or Examination",01,01521,V,ARRGT,ARR ARR,(multiple)
FS,700,"Master's Research, Thesis, and/or Examination",02,01674,V,ARRGT,ARR ARR,""
FS,700,"Master's Research, Thesis, and/or Examination",03,01675,V,ARRGT,ARR ARR,""
FS,700,"Master's Research, Thesis, and/or Examination",04,01676,V,ARRGT,ARR ARR,""
FS,800,"Doctoral Research, Dissertation, and/or Examination",01,01522,V,ARRGT,ARR ARR,Girish Ganjyal
FS,800,"Doctoral Research, Dissertation, and/or Examination",02,01673,V,ARRGT,ARR ARR,Meijun Zhu
FS,800,"Doctoral Research, Dissertation, and/or Examination",03,01988,V,ARRGT,ARR ARR,""
H_D,499,Special Problems,01,01526,V,ARRGT,ARR ARR,""
HBM,498,Hospitality Business Management Internship,01,01863,V,ARRGT,ARR ARR,Amy Alonzo
HISTORY,216,Introduction to American Cultural Studies,01,02505,3,"M,TU,W,TH,F15-17","",Veronica Sandoval
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,01,06820,3,"M,W12.20-14.35","",Aaron Whelchel
HISTORY,387,World War II in Asia and the Pacific,02,06800,3,"M,W14.30-17.50","",Brigit Farley
HISTORY,454,"[HUM] Age of Empire: Europe, 1871-1914",01,06351,3,"TU,TH,F9.55-12.10","",Karl Krotke-Crandall
HISTORY,455,The Great War 1914 - 1920,01,02484,3,"M,W14.30-17.50","",Brigit Farley
HONORS,370,Case Study: Global Issues in Social Sciences,03,02031,3,"M,TU,W,TH,F10-11.15","",Kim Andersen
HONORS,430,Education Abroad Research,04,06869,V,"M,TU,W,TH,F10-11.15","",Kim Andersen
HONORS,450,Honors Thesis or Project,01,01475,V,ARRGT,ARR ARR,""
HORT,399,Professional Work Experience,01,01529,V,ARRGT,ARR ARR,Adelaide Snider
HORT,495,Research Experience,01,01483,V,ARRGT,ARR ARR,Amit Dhingra
HORT,499,Special Problems,01,01531,V,ARRGT,ARR ARR,""
HORT,600,Special Projects or Independent Study,01,01532,V,ARRGT,ARR ARR,""
HORT,700,"Master's Research, Thesis, and/or Examination",01,01533,V,ARRGT,ARR ARR,Bhaskar Bondada
HORT,700,"Master's Research, Thesis, and/or Examination",02,01778,V,ARRGT,ARR ARR,Linda Chalker-Scott
HORT,700,"Master's Research, Thesis, and/or Examination",03,01779,V,ARRGT,ARR ARR,Lisa Devetter
HORT,700,"Master's Research, Thesis, and/or Examination",04,01780,V,ARRGT,ARR ARR,Amit Dhingra
HORT,700,"Master's Research, Thesis, and/or Examination",05,01781,V,ARRGT,ARR ARR,Katherine Evans
HORT,700,"Master's Research, Thesis, and/or Examination",06,01782,V,ARRGT,ARR ARR,Lee Kalcsits
HORT,700,"Master's Research, Thesis, and/or Examination",07,01783,V,ARRGT,ARR ARR,Markus Keller
HORT,700,"Master's Research, Thesis, and/or Examination",08,01784,V,ARRGT,ARR ARR,Norman Knowles
HORT,700,"Master's Research, Thesis, and/or Examination",09,01785,V,ARRGT,ARR ARR,Doreen Main
HORT,700,"Master's Research, Thesis, and/or Examination",10,01786,V,ARRGT,ARR ARR,Carol Miles
HORT,700,"Master's Research, Thesis, and/or Examination",11,01787,V,ARRGT,ARR ARR,Michelle Moyer
HORT,700,"Master's Research, Thesis, and/or Examination",12,01788,V,ARRGT,ARR ARR,Stefano Musacchi
HORT,700,"Master's Research, Thesis, and/or Examination",13,01789,V,ARRGT,ARR ARR,Mark Pavek
HORT,700,"Master's Research, Thesis, and/or Examination",14,01790,V,ARRGT,ARR ARR,Cameron Peace
HORT,700,"Master's Research, Thesis, and/or Examination",15,01791,V,ARRGT,ARR ARR,B Poovaiah
HORT,700,"Master's Research, Thesis, and/or Examination",16,01792,V,ARRGT,ARR ARR,Matthew Whiting
HORT,800,"Doctoral Research, Dissertation, and/or Examination",01,01534,V,ARRGT,ARR ARR,Bhaskar Bondada
HORT,800,"Doctoral Research, Dissertation, and/or Examination",02,01793,V,ARRGT,ARR ARR,Lynne Carpenter-Boggs
HORT,800,"Doctoral Research, Dissertation, and/or Examination",03,01794,V,ARRGT,ARR ARR,Linda Chalker-Scott
HORT,800,"Doctoral Research, Dissertation, and/or Examination",04,01795,V,ARRGT,ARR ARR,Joan Davenport
HORT,800,"Doctoral Research, Dissertation, and/or Examination",05,01796,V,ARRGT,ARR ARR,Lisa Devetter
HORT,800,"Doctoral Research, Dissertation, and/or Examination",06,01797,V,ARRGT,ARR ARR,Amit Dhingra
HORT,800,"Doctoral Research, Dissertation, and/or Examination",07,01798,V,ARRGT,ARR ARR,Katherine Evans
HORT,800,"Doctoral Research, Dissertation, and/or Examination",08,01799,V,ARRGT,ARR ARR,Lee Kalcsits
HORT,800,"Doctoral Research, Dissertation, and/or Examination",09,01800,V,ARRGT,ARR ARR,Markus Keller
HORT,800,"Doctoral Research, Dissertation, and/or Examination",10,01801,V,ARRGT,ARR ARR,Norman Knowles
HORT,800,"Doctoral Research, Dissertation, and/or Examination",11,01802,V,ARRGT,ARR ARR,Doreen Main
HORT,800,"Doctoral Research, Dissertation, and/or Examination",12,01803,V,ARRGT,ARR ARR,Carol Miles
HORT,800,"Doctoral Research, Dissertation, and/or Examination",13,01804,V,ARRGT,ARR ARR,Patrick Moore
HORT,800,"Doctoral Research, Dissertation, and/or Examination",14,01805,V,ARRGT,ARR ARR,Michelle Moyer
HORT,800,"Doctoral Research, Dissertation, and/or Examination",15,01806,V,ARRGT,ARR ARR,Stefano Musacchi
HORT,800,"Doctoral Research, Dissertation, and/or Examination",16,01807,V,ARRGT,ARR ARR,Mark Pavek
HORT,800,"Doctoral Research, Dissertation, and/or Examination",17,01808,V,ARRGT,ARR ARR,Cameron Peace
HORT,800,"Doctoral Research, Dissertation, and/or Examination",18,01809,V,ARRGT,ARR ARR,B Poovaiah
HORT,800,"Doctoral Research, Dissertation, and/or Examination",19,01970,V,ARRGT,ARR ARR,Matthew Whiting
HUMANITY,101,[HUM] Humanities in the Ancient World,01,02237,3,"M,TU,W,TH,F12-13.15","",Katherine Watts
HUMANITY,103,[HUM] Mythology,01,02458,3,"M,TU,W,TH,F10.30-11.45","",Michael Delahoyde
I_BUS,380,International Business,01,02418,3,"M,TU,W,TH,F13.30-14.45","",Kamal Ahmmad
I_BUS,380,International Business,02,02308,3,"M,TU,W,TH,F10.30-11.45","",Benjamin Phifer
I_BUS,470,International Trade and Finance,01,02342,3,"M,TU,W,TH,F12-13.15","",Zhazira Alisheva
I_D,490,Cooperative Education Internship,01,02058,V,ARRGT,ARR ARR,Robert Krikac
INTERDIS,800,"Doctoral Research, Dissertation, and/or Examination",01,01607,V,ARRGT,ARR ARR,(multiple)
KINES,162,Foundations of Physics for Sport and Exercise,01,06870,3,"M,TU,W,TH,F10.30-13","",Judith Schultz
KINES,199,Human Motor Development,01,02303,3,"M,TU,W,TH,F7.30-8.45","",Judith Schultz
KINES,201,[HUM] Exploring Meaning in Sport and Movement,01,02375,3,"M,TU,W,TH,F13.30-14.45","",Nathan Stark
KINES,262,Human Anatomy,01,02239,4,"M,TU,W,TH,F9-10.15","",Kasee Hildenbrand
KINES,262,Human Anatomy,01 Lab,02240,0,"TU,TH10.30-12.30","",Kasee Hildenbrand
KINES,312,[M] Research and Assessment in Kinesiology,01,02243,3,"M,TU,W,TH,F10.30-11.45","",Anne Cox
KINES,312,[M] Research and Assessment in Kinesiology,01 Lab,02244,0,ARRGT,ARR ARR,Anne Cox
KINES,362,Qualitative Biomechanics,01,02249,3,"M,TU,W,TH,F12-13.15","",Robert Catena
KINES,380,Introduction to Exercise Physiology,01,02247,3,"M,TU,W,TH,F13.30-14.45","",Christopher Connolly
KINES,390,Sport Science Practicum or Research,01,01536,V,ARRGT,ARR ARR,Tami Goetz
KINES,413,Strength Training Practicum II,01,05209,3,ARRGT,ARR ARR,Kimberly Holmstrom
KINES,413,Strength Training Practicum II,01 Lab,05210,0,ARRGT,ARR ARR,Kimberly Holmstrom
KINES,414,Strength Training Practicum III,01,01537,3,ARRGT,ARR ARR,Kimberly Holmstrom
KINES,414,Strength Training Practicum III,01 Lab,01538,0,ARRGT,ARR ARR,Kimberly Holmstrom
KINES,485,Kinesiology Internship,01,01655,V,ARRGT,ARR ARR,Tami Goetz
KINES,490,Instructional Practicum,01,01539,V,ARRGT,ARR ARR,(multiple)
KINES,499,Special Problems,01,01540,V,ARRGT,ARR ARR,""
KINES,536,Methods of Health and Physical Education,01,05211,2,"M,W,F8-10.05","",Phillip Morgan
LLT,800,"Doctoral Research, Dissertation, and/or Examination",01,02059,V,ARRGT,ARR ARR,(multiple)
LND_ARCH,490,Cooperative Education Internship,01,04096,4,ARRGT,ARR ARR,Jolie Kaytes
MATH,103,Algebra Methods and Introduction to Functions,01,02250,3,"M,TU,W,TH,F10.30-11.45","",Altansuren Tumurbaatar
MATH,103,Algebra Methods and Introduction to Functions,03,02064,3,"M,TU,W,TH,F15-16.50","",Justin Eld
MATH,106,College Algebra,01,02252,3,"M,TU,W,TH,F13.30-14.45","",David Hampson
MATH,106,College Algebra,02,02419,3,"M,TU,W,TH,F9-10.15","",Tariq Alsmadi
MATH,108,Trigonometry,01,05212,2,"M,TU,W,TH,F9-10.15","",Andris Bibelnieks
MATH,108,Trigonometry,02,02420,2,"M,TU,W,TH13.30-14.35","",Lewa' Alzaleq
MATH,171,[QUAN] Calculus I,01,05213,4,"M,TU,W,TH,F9.30-10.45","",Ralph Chikhany
MATH,171,[QUAN] Calculus I,02,05587,4,"M,TU,W,TH,F9.10-10.25","",Dylan Hull-Nye
MATH,171,[QUAN] Calculus I,01 Lab,05214,0,"W,F12-14.40","",""
MATH,171,[QUAN] Calculus I,02 Lab,05588,0,"TU,TH10.30-13.10","",""
MATH,172,Calculus II,01,05216,4,"M,TU,W,TH,F9-10.15","",Jordan Culp
MATH,172,Calculus II,01 Lab,05217,0,"W,F12-14.40","",""
MATH,201,Mathematics for Business and Economics,01,02253,3,"M,TU,W,TH,F10.30-11.45","",Kostiantyn Lyman
MATH,202,[QUAN] Calculus for Business and Economics,01,02254,3,"M,TU,W,TH,F10.30-11.45","",Mostafa Rezapour
MATH,202,[QUAN] Calculus for Business and Economics,02,02421,3,"M,TU,W,TH,F13.30-14.45","",Nicole Griggs
MATH,216,Discrete Structures,02,02453,3,"M,TU,W,TH,F13.30-14.45","",Rachel Perrier
MATH,220,Introductory Linear Algebra,01,05220,2,"M,TU,W,TH,F9-10.15","",Jessica Dickson
MATH,220,Introductory Linear Algebra,03,02422,2,"M,TU,W,TH12-13.05","",Paula Kimmerling
MATH,273,Calculus III,01,05221,2,"M,TU,W,TH,F13.30-14.45","",Lydia Oliver
MATH,273,Calculus III,03,02452,2,"M,TU,W,TH9-10.05","",Ryan Whitehead
MATH,300,Mathematical Computing,01,02423,3,"M,TU,W,TH,F10.30-11.45","",Shinwoo Kang
MATH,301,Introduction to Mathematical Reasoning,01,05222,3,"M,TU,W,TH,F9-10.15","",Kimberly Vincent
MATH,303,[M] Geometry for the Middle School Teacher,01,02395,3,"TU,TH16.15-19.35","",Candace Chappelle
MATH,315,Differential Equations,01,05223,3,"M,TU,W,TH,F12-13.15","",Jemin Shim
MATH,315,Differential Equations,02,05584,3,"M,TU,W,TH,F12-13.15","",Jakob Streipel
MATH,448,Numerical Analysis,01,07155,3,"M,W,F14.45-17","",Messiha Saad
MATH,548,Numerical Analysis,01,07156,3,"M,W,F14.45-17","",Messiha Saad
MATH,600,Special Projects or Independent Study,01,01543,V,ARRGT,ARR ARR,(multiple)
MATH,702,"Master's Special Problems, Directed Study, and/or Examination",01,01544,V,ARRGT,ARR ARR,""
MATH,800,"Doctoral Research, Dissertation, and/or Examination",01,01545,V,ARRGT,ARR ARR,(multiple)
MATSE,800,"Doctoral Research, Dissertation, and/or Examination",01,01541,V,ARRGT,ARR ARR,(multiple)
MBIOS,304,Microbiology and Molecular Biology Laboratory,01,05226,3,M13.30-16.30,"",Consetta Helmick
MBIOS,304,Microbiology and Molecular Biology Laboratory,01 Lab,05227,0,"TU,W,TH,F13.30-16.30","",Consetta Helmick
MBIOS,495,Internship Training,01,01546,V,ARRGT,ARR ARR,""
MBIOS,498,Directed Research,01,01547,V,ARRGT,ARR ARR,""
MBIOS,499,Special Problems,01,01548,V,ARRGT,ARR ARR,""
MBIOS,593,Research Proposal,01,01665,2,ARRGT,ARR ARR,Kwanhee Kim
MBIOS,700,"Master's Research, Thesis, and/or Examination",01,01549,V,ARRGT,ARR ARR,""
MBIOS,701,Master's Independent Capstone Project and /or Examination,01,02078,V,ARRGT,ARR ARR,Norah Mccabe
MBIOS,702,"Master's Special Problems, Directed Study, and/or Examination",01,01550,V,ARRGT,ARR ARR,""
MBIOS,800,"Doctoral Research, Dissertation, and/or Examination",01,01551,V,ARRGT,ARR ARR,(multiple)
ME,116,Engineering Computer-aided Design and Visualization,01,02299,2,"M,TU,W,TH,F7.30-10.30","",David Torick
ME,212,Dynamics,01,05229,3,"M,TU,W,TH,F12-13","",Emily Allen
ME,220,Materials Laboratory,01,05230,1,"M,W13.30-14.30","",Jow-Lian Ding
ME,301,Fundamentals of Thermodynamics,01,05233,3,"M,TU,W,TH,F14-15.15","",Zhiquan Shu
ME,303,Fluid Mechanics,01,05458,3,"M,TU,W,TH,F12-13.15","",Behrang Asgharian Dastenaie
ME,304,Heat Transfer,01,05459,3,"M,TU,W,TH,F10.30-11.45","",Prashanta Dutta
ME,310,Manufacturing Processes,01,05238,2,"M,TU,W,TH,F12-13.15","",Luiz Longo
ME,313,Engineering Analysis,01,02485,3,"M,TU,W,TH,F8-9","",Bibekananda Datta
ME,313,Engineering Analysis,01 Lab,02486,0,"M,W9-12","",Bibekananda Datta
ME,316,Mechanical Component Analysis and Design,01,05241,3,"M,TU,W,TH,F12-13.15","",Kuen-Ren Chen
ME,348,Dynamics Systems,01,05242,3,"M,TU,W,TH,F13.30-14.45","",John Swensen
ME,405,Thermal Systems Design,01,06951,3,"M,TU,W,TH,F15-16.15","",Zhiquan Shu
ME,406,[M] Experimental Design,01,02512,3,"M,TU,W,TH,F8-9","",Jow-Lian Ding
ME,406,[M] Experimental Design,01 Lab,02513,0,ARRGT,ARR ARR,Jow-Lian Ding
ME,461,Introduction to Nuclear Engineering,01,06946,3,"M,TU,W,TH,F16.30-17.45","",David Koch
ME,488,Professional Practice Coop/Internship I,01,01874,V,ARRGT,ARR ARR,(multiple)
ME,499,Special Problems,01,01991,V,ARRGT,ARR ARR,""
ME,600,Special Projects or Independent Study,01,01637,V,ARRGT,ARR ARR,(multiple)
ME,700,"Master's Research, Thesis, and/or Examination",01,01638,V,ARRGT,ARR ARR,(multiple)
ME,702,"Master's Special Problems, Directed Study, and/or Examination",01,01639,V,ARRGT,ARR ARR,(multiple)
ME,800,"Doctoral Research, Dissertation, and/or Examination",01,01640,V,ARRGT,ARR ARR,(multiple)
MGMT,491,[CAPS] Strategic Management,01,02326,3,"M,TU,W,TH,F13.30-14.45","",Huizhi Yu
MGMT,498,Internship,01,01910,V,ARRGT,ARR ARR,""
MGMT,499,Special Problems,01,01911,V,ARRGT,ARR ARR,""
MGTOP,215,Business Statistics,01,02276,4,"M,TU,W,TH,F9-10.15","",Mohammad Sadegh Kazemi Zarkouei
MGTOP,215,Business Statistics,02,02431,4,"M,TU,W,TH,F9-10.15","",Vasilis Pavlopoulos
MGTOP,215,Business Statistics,01 Lab,02277,0,"TU,TH15-17.30","",Vasilis Pavlopoulos
MGTOP,215,Business Statistics,02 Lab,02432,0,"TU,TH15-17.30","",Mohammad Sadegh Kazemi Zarkouei
MGTOP,340,Operations Management,01,02278,3,"M,TU,W,TH,F9-10.15","",Alexandros Paparas
MGTOP,340,Operations Management,02,02433,3,"M,TU,W,TH,F13.30-14.45","",Alexandros Paparas
MGTOP,800,"Doctoral Research, Dissertation, and/or Examination",01,01641,V,ARRGT,ARR ARR,Charles Munson
MIS,250,Managing Information Technology,01,02259,3,"M,W,F10.30-11.20","",Zonayed Mahid
MIS,250,Managing Information Technology,01 Lab,02260,0,"TU,TH10.45-13.15","",Zonayed Mahid
MIS,322,[M] Enterprise Business Process Analysis,01,05574,3,"M,TU,W,TH,F9-10.15","",Jalal Sarabadani
MIS,372,[M] Data Management,01,05577,3,"M,TU,W,TH,F15-16.15","",Shizhen Jia
MIS,498,Management Information Systems Internship,01,01555,V,ARRGT,ARR ARR,""
MIS,499,Special Problems,01,01556,V,ARRGT,ARR ARR,""
MIT,501,Learning and Development in School and Community Contexts,01,05244,3,"M,TU,W,TH9-11.30","",Anthony Rud
MIT,502,Assessment for Teaching and Learning,01,04246,3,"M,TU,W,TH12-14.30","",Rena Mincks
MIT,506,Integrating Technology into Classroom Teaching,01,05245,V,"M,W,F8-10.05","",Donald Mcmahon
MIT,507,Teacher Inquiry and Praxis,01,04037,V,TH9-15,"",John Lupinacci
MIT,508,Curriculum and Instruction Methods,01,05246,3,"M,TU,W,TH9-11.30","",Isabel Haller Gryc
MIT,531,Literacy Development I,01,04123,3,"M,TU,W,TH12-14.30","",Katharine Smith
MIT,535,Integrating Fine Arts into K-8 Curriculum,01,05247,2,"M,W,F10.30-12.35","",Kristin Courtney
MIT,551,Literacy within the Disciplines,01,04029,3,"M,TU,W,TH12-14.30","",Patricia Provinsal
MIT,702,"Master's Special Problems, Directed Study, and/or Examination",01,02051,V,ARRGT,ARR ARR,(multiple)
MKTG,360,Marketing,01,02424,3,"M,TU,W,TH,F12-13.15","",Deepika Naidu
MKTG,360,Marketing,02,02374,3,"M,TU,W,TH,F12-13.15","",Muzi Liu
MKTG,368,Marketing Research,01,02261,3,"M,TU,W,TH,F10.30-11.45","",Sheng Bi
MKTG,450,Digital Marketing,01,02383,3,"M,TU,W,TH,F12-13.15","",Seyednasir Haghighibardineh
MKTG,498,Marketing Internship,01,01913,V,ARRGT,ARR ARR,Jeffrey Joireman
MKTG,499,Special Problems,01,01914,V,ARRGT,ARR ARR,Jeffrey Joireman
MKTG,600,Special Projects or Independent Study,01,02104,V,ARRGT,ARR ARR,Jeffrey Joireman
MKTG,702,"Master's Special Problems, Directed Study, and/or Examination",01,02105,V,ARRGT,ARR ARR,Jeffrey Joireman
MKTG,800,"Doctoral Research, Dissertation, and/or Examination",01,02106,V,ARRGT,ARR ARR,Jeffrey Joireman
MPS,800,"Doctoral Research, Dissertation and/or Examination",01,01559,V,ARRGT,ARR ARR,(multiple)
MSE,201,Materials Science,01,02426,3,"M,TU,W,TH,F12-13.15","",Colin Merriman
MSE,302,Electronic Materials,01,05462,3,"M,TU,W,TH,F15-16","",Min Kyu Song
MSE,425,[M] Senior Thesis I,01,05248,3,ARRGT,ARR ARR,""
MSE,488,Professional Practice Coop/Internship I,01,01875,V,ARRGT,ARR ARR,(multiple)
MSE,600,Special Projects or Independent Study,01,01642,V,ARRGT,ARR ARR,""
MSE,700,"Master's Research, Thesis, and/or Examination",01,01643,V,ARRGT,ARR ARR,(multiple)
MSE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01644,V,ARRGT,ARR ARR,(multiple)
MUS,120,[ARTS] Class Guitar,02,02434,3,"M,TU,W,TH,F9-10.15","",Gabriel Condon
MUS,202,Piano,02,06521,2,ARRGT,ARR ARR,Yoon-Wha Roh
MUS,220,Guitar,01,05629,2,ARRGT,ARR ARR,Gabriel Condon
MUS,302,Piano,02,05605,V,ARRGT,ARR ARR,Yoon-Wha Roh
MUS,303,Voice,01,05254,V,ARRGT,ARR ARR,Julie Wieck
MUS,303,Voice,02,06524,V,ARRGT,ARR ARR,Aaron Agulay
MUS,320,Guitar,01,05630,V,ARRGT,ARR ARR,Gabriel Condon
MUS,402,Piano,02,05592,V,ARRGT,ARR ARR,Yoon-Wha Roh
MUS,403,Voice,01,05258,V,ARRGT,ARR ARR,Julie Wieck
MUS,403,Voice,02,06525,V,ARRGT,ARR ARR,Aaron Agulay
MUS,420,Guitar,01,05631,V,ARRGT,ARR ARR,Gabriel Condon
MUS,503,Voice,01,05260,V,ARRGT,ARR ARR,Julie Wieck
MUS,596,Topics in Music,01,07160,V,ARRGT,ARR ARR,Danh Pham
MUS,702,"Master's Special Problems, Directed Study, and/or Examination",01,01923,V,ARRGT,ARR ARR,Sophia Tegart
NEUROSCI,495,Directed Research,01,01560,V,ARRGT,ARR ARR,(multiple)
NEUROSCI,499,Special Problems,01,01561,V,ARRGT,ARR ARR,(multiple)
NEUROSCI,600,Special Projects or Independent Study,01,01562,V,ARRGT,ARR ARR,(multiple)
NEUROSCI,700,"Master's Research, Thesis, and/or Examination",01,01563,V,ARRGT,ARR ARR,(multiple)
NEUROSCI,800,"Doctoral Research, Dissertation, and/or Examination",01,01564,V,ARRGT,ARR ARR,(multiple)
PE_ACTIV,118,Yoga,01,05607,1,"M,TU,W,TH9-10.15","",Aletha Lassiter
PHIL,365,[HUM] Biomedical Ethics,01,02263,3,"M,TU,W,TH,F9-10.15","",William Kabasenche
PHIL,499,Special Problems,01,01565,V,ARRGT,ARR ARR,""
PHYSICS,101,[PSCI] General Physics,01,05262,4,"M,TU,W,TH,F9-9.50","",Michael Allen
PHYSICS,101,[PSCI] General Physics,01 Lab,05263,0,ARRGT,ARR ARR,""
PHYSICS,101,[PSCI] General Physics,02 Lab,05264,0,ARRGT,ARR ARR,""
PHYSICS,101,[PSCI] General Physics,03 Lab,05265,0,ARRGT,ARR ARR,""
PHYSICS,102,[PSCI] General Physics,01,05266,4,"M,TU,W,TH10.30-11.20","",Anya Rasmussen
PHYSICS,102,[PSCI] General Physics,01 Lab,05267,0,ARRGT,ARR ARR,""
PHYSICS,102,[PSCI] General Physics,02 Lab,05268,0,ARRGT,ARR ARR,""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,01,05269,4,"M,TU,W,TH,F10.30-11.20","",Anya Rasmussen
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,01 Lab,05270,0,ARRGT,ARR ARR,""
PHYSICS,201,[PSCI] Physics for Scientists and Engineers I,02 Lab,05271,0,ARRGT,ARR ARR,""
PHYSICS,202,[PSCI] Physics for Scientists and Engineers II,01,05273,4,"M,TU,W,TH,F9-9.50","",Anya Rasmussen
PHYSICS,202,[PSCI] Physics for Scientists and Engineers II,01 Lab,05274,0,ARRGT,ARR ARR,""
PHYSICS,202,[PSCI] Physics for Scientists and Engineers II,02 Lab,05275,0,ARRGT,ARR ARR,""
PHYSICS,499,Special Problems,01,01568,V,ARRGT,ARR ARR,(multiple)
PHYSICS,700,"Master's Research, Thesis, and/or Examination",01,01570,V,ARRGT,ARR ARR,(multiple)
PHYSICS,702,"Master's Special Problems, Directed Study and/or Examination",01,01571,V,ARRGT,ARR ARR,(multiple)
PHYSICS,800,"Doctoral Research, Dissertation, and/or Examination",01,01572,V,ARRGT,ARR ARR,(multiple)
PL_P,499,Special Problems,01,02502,1,ARRGT,ARR ARR,(multiple)
PL_P,499,Special Problems,02,07159,V,ARRGT,ARR ARR,Naidu Rayapati
PL_P,700,"Master's Research, Thesis, and/or Examination",01,01811,V,ARRGT,ARR ARR,Gary Chastagner
PL_P,700,"Master's Research, Thesis, and/or Examination",02,01812,V,ARRGT,ARR ARR,Weidong Chen
PL_P,700,"Master's Research, Thesis, and/or Examination",03,01573,V,ARRGT,ARR ARR,Xianming Chen
