Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
H_D,220,Human Development Theories,01,25139,3,ARRGT,ARR ARR,Suyeon Lee
H_D,235,Introduction to Early Childhood Programs,01,25155,1,ARRGT,ARR ARR,Carole-Anne Seeley
H_D,300,Child Maltreatment,01,25129,3,ARRGT,ARR ARR,Debra Bice
H_D,301,Family Stress and Coping,01,25130,3,ARRGT,ARR ARR,Wendy Ewest
H_D,302,Parent-Child Relationships,01,25131,3,ARRGT,ARR ARR,Debra Bice
H_D,306,Child Development,01,25133,3,ARRGT,ARR ARR,Teresa Ashford
H_D,307,Adolescence and Emerging Adulthood,01,25424,3,ARRGT,ARR ARR,Noriko Porter
H_D,308,Adult Development,01,25425,3,ARRGT,ARR ARR,Nahal Kaivan
H_D,310,[M] Research Methods,01,25132,3,ARRGT,ARR ARR,Noriko Porter
H_D,341,Guidance in Early Childhood Programs,01,25134,3,ARRGT,ARR ARR,Adair Lawrence
H_D,350,[DIVR] Family Diversity,01,25135,3,ARRGT,ARR ARR,Suyeon Lee
H_D,360,Death and Dying,01,25755,3,ARRGT,ARR ARR,Carole-Anne Seeley
H_D,403,[CAPS] Families in Poverty,01,25136,3,ARRGT,ARR ARR,Mary Garcia
H_D,406,Work and Family,01,25137,3,ARRGT,ARR ARR,Samantha Grant
H_D,410,[M] Public Policy Issues in Human Development,01,25138,3,ARRGT,ARR ARR,Mary Garcia
H_D,446,Practicum in Early Childhood Programs,01,25140,6,ARRGT,ARR ARR,Lindsay Krupke
H_D,482,Child Assessment and Evaluation,01,25141,3,ARRGT,ARR ARR,Brenda Boyd
H_D,485,Participation in Human Development Research,01,29907,V,ARRGT,ARR ARR,Elizabeth Weybright
H_D,497,Professional Preparation Seminar,01,25142,3,ARRGT,ARR ARR,Matthew Bumpus
H_D,498,Field Placement,01,25472,V,ARRGT,ARR ARR,Matthew Bumpus
H_D,498,Field Placement,02,25143,V,ARRGT,ARR ARR,Joseph Hewa
H_D,499,Special Problems,01,25144,V,ARRGT,ARR ARR,Joseph Hewa
HBM,101,Professional Development for the Business World,01,25382,1,ARRGT,ARR ARR,Michelle Snyder
HBM,280,Hospitality Systems,01,25659,3,ARRGT,ARR ARR,Kahlil Philander
HBM,298,Internship Experience,01,29857,V,ARRGT,ARR ARR,Amy Alonzo
HBM,301,Introduction to Event Planning,01,25723,3,ARRGT,ARR ARR,Angela Senter
HBM,301,Introduction to Event Planning,02,25819,3,ARRGT,ARR ARR,Angela Senter
HBM,381,[M] Hospitality Leadership and Organizational Behavior,01,25146,3,ARRGT,ARR ARR,Byron Marlowe
HBM,381,[M] Hospitality Leadership and Organizational Behavior,02,25621,3,ARRGT,ARR ARR,Daniel Casoinic
HBM,381,[M] Hospitality Leadership and Organizational Behavior,03,25715,3,ARRGT,ARR ARR,Kayhan Tajeddini
HBM,491,Operational Analysis,01,25724,3,ARRGT,ARR ARR,Ming-Hsiang Chen
HBM,491,Operational Analysis,02,25725,3,ARRGT,ARR ARR,Byron Marlowe
HBM,494,[M] Service Operations Management,01,25660,3,ARRGT,ARR ARR,Hyun Kim
HBM,495,[CAPS] Case Studies and Research,01,25728,3,ARRGT,ARR ARR,Olga Larina
HBM,495,[CAPS] Case Studies and Research,02,25729,3,ARRGT,ARR ARR,Olga Larina
HBM,497,Special Topics,02,30560,3,ARRGT,ARR ARR,Kayhan Tajeddini
HBM,582,Hospitality Operations Analysis,01,28220,3,ARRGT,ARR ARR,Christina Chi
HISTORY,101,[HUM] Classical and Christian Europe,01,28963,3,ARRGT,ARR ARR,Jennifer Binczewski
HISTORY,105,[ROOT] The Roots of Contemporary Issues,01,25062,3,ARRGT,ARR ARR,Eugene Smelyansky
HISTORY,105,[ROOT] The Roots of Contemporary Issues,02,29243,3,ARRGT,ARR ARR,Nicholas Harrington
HISTORY,105,[ROOT] The Roots of Contemporary Issues,03,29424,3,ARRGT,ARR ARR,Brigit Farley
HISTORY,110,[HUM] American History to 1877,01,02601,3,ARRGT,ARR ARR,Kevin Kipers
HISTORY,120,[DIVR] World History I,01,02611,3,ARRGT,ARR ARR,Shawna Herzog
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,01,25063,3,ARRGT,ARR ARR,Jennifer Thigpen
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,02,29348,3,ARRGT,ARR ARR,Ben Nobbs-Thiessen
HISTORY,373,[HUM] Chinese Civilization,01,25435,3,ARRGT,ARR ARR,Kyle David
HISTORY,410,History of American Indian Sovereignty and Federal Indian Law,01,02621,3,ARRGT,ARR ARR,Orlan Svingen
HISTORY,413,[M] Early American History to 1750,01,02594,3,ARRGT,ARR ARR,Nicholas Martin
HISTORY,422,History of the Pacific Northwest,01,29702,3,ARRGT,ARR ARR,Jeffrey Sanders
HISTORY,459,Modern Britain,01,02628,3,ARRGT,ARR ARR,Jennifer Binczewski
HISTORY,469,[M] Seminar in History,01,02625,3,ARRGT,ARR ARR,Jennifer Thigpen
HISTORY,499,Special Problems,01,25064,V,ARRGT,ARR ARR,(multiple)
HISTORY,559,Modern Britain,01,29252,3,ARRGT,ARR ARR,Jennifer Binczewski
HONORS,450,Honors Thesis or Project,01,25592,V,ARRGT,ARR ARR,Nancy Swanger
HORT,102,Introduction to Cultivated Plants,01,25207,3,ARRGT,ARR ARR,Leah Brueggeman
HUMANITY,101,[HUM] Humanities in the Ancient World,01,25312,3,ARRGT,ARR ARR,Nora Kuster
HUMANITY,103,[HUM] Mythology,01,25313,3,ARRGT,ARR ARR,Nora Kuster
I_BUS,380,International Business,01,25175,3,ARRGT,ARR ARR,Mesut Cicek
I_BUS,380,International Business,02,25481,3,ARRGT,ARR ARR,Mesut Cicek
I_BUS,380,International Business,04,25726,3,ARRGT,ARR ARR,Jessica Cassleman
I_BUS,380,International Business,05,25727,3,ARRGT,ARR ARR,Kayhan Tajeddini
I_BUS,453,[M] International Management,01,25740,3,ARRGT,ARR ARR,Diane Nelson
I_BUS,470,International Trade and Finance,01,25226,3,ARRGT,ARR ARR,Mary Randriamaro
I_BUS,482,[M] International Marketing,01,25675,3,ARRGT,ARR ARR,Mesut Cicek
I_BUS,482,[M] International Marketing,02,25676,3,ARRGT,ARR ARR,Mesut Cicek
I_BUS,496,Special Topics,01,28275,V,ARRGT,ARR ARR,Jessica Cassleman
I_BUS,580,International Business Management,01,25349,3,ARRGT,ARR ARR,Byron Marlowe
I_BUS,580,International Business Management,02,25350,3,ARRGT,ARR ARR,Byron Marlowe
I_BUS,580,International Business Management,03,25351,3,ARRGT,ARR ARR,Byron Marlowe
I_BUS,580,International Business Management,04,25352,3,ARRGT,ARR ARR,Byron Marlowe
I_BUS,580,International Business Management,05,25353,3,ARRGT,ARR ARR,Byron Marlowe
I_BUS,580,International Business Management,06,25354,3,ARRGT,ARR ARR,Byron Marlowe
IPM,452,Pesticides and the Environment,01,29528,3,ARRGT,ARR ARR,Allan Felsot
IPM,552,Pesticides and the Environment,01,25104,3,ARRGT,ARR ARR,Allan Felsot
ISE,300,INTRN'L EXCH,01,25251,V,ARRGT,ARR ARR,""
MATH,103,Algebra Methods and Introduction to Functions,01,25041,3,ARRGT,ARR ARR,Emily Sablan
MATH,106,College Algebra,01,29151,3,ARRGT,ARR ARR,Ryan Learn
MATH,171,[QUAN] Calculus I,01,29364,4,ARRGT,ARR ARR,George Salos
MATH,171,[QUAN] Calculus I,01 Lab,29382,0,ARRGT,ARR ARR,George Salos
MATH,172,Calculus II,01,29366,4,ARRGT,ARR ARR,David Hill
MATH,172,Calculus II,01 Lab,29394,0,ARRGT,ARR ARR,David Hill
MATH,201,Mathematics for Business and Economics,01,25042,3,ARRGT,ARR ARR,Megan Wendler
MATH,202,[QUAN] Calculus for Business and Economics,01,25043,3,ARRGT,ARR ARR,Eric Remaley
MATH,216,Discrete Structures,01,29842,3,ARRGT,ARR ARR,Enzo Wendler
MATH,220,Introductory Linear Algebra,01,29546,2,ARRGT,ARR ARR,Judith Mcdonald
MBIOS,301,General Genetics,01,25052,4,ARRGT,ARR ARR,Norah Mccabe
MBIOS,303,Introductory Biochemistry,01,25054,4,ARRGT,ARR ARR,Ronald Brosemer
MBIOS,305,General Microbiology,01,25055,3,ARRGT,ARR ARR,Consetta Helmick
MBIOS,320,[BSCI] DNA and Society,01,25056,3,ARRGT,ARR ARR,Ronald Brosemer
MBIOS,413,General Biochemistry,01,25619,3,ARRGT,ARR ARR,Ronald Brosemer
MBIOS,503,Advanced Molecular Biology I,01,25057,3,ARRGT,ARR ARR,Chengtao Her
MBIOS,513,General Biochemistry,01,25620,3,ARRGT,ARR ARR,Ronald Brosemer
MBIOS,583,Professional Skills Seminar,01,25059,1,ARRGT,ARR ARR,Breeana Hubbard
MBIOS,584,Medical Genetics,01,25060,3,ARRGT,ARR ARR,Ian Wallace
MBIOS,701,Master's Independent Capstone Project and /or Examination,01,25784,V,ARRGT,ARR ARR,Norah Mccabe
MBIOS,702,"Master's Special Problems, Directed Study, and/or Examination",01,25061,V,ARRGT,ARR ARR,Norah Mccabe
ME,304,Heat Transfer,01,25230,3,"M,W,F9.10-10","",Behrang Asgharian Dastenaie
ME,348,Dynamics Systems,01,25776,3,"M,W,F11-11.50","",Ssu-Ying Chien
ME,401,Mechatronics,01,25227,3,"M,W10-10.50","",Marvin Pitts
ME,401,Mechatronics,01 Lab,25228,0,TU13.10-16,"",Marvin Pitts
ME,401,Mechatronics,02 Lab,25229,0,TH13.10-16,"",Marvin Pitts
ME,405,Thermal Systems Design,01,25447,3,"TU,TH10.35-11.50","",Behrang Asgharian Dastenaie
ME,406,[M] Experimental Design,01,25231,3,M14.10-15,"",Behrang Asgharian Dastenaie
ME,406,[M] Experimental Design,01 Lab,25233,0,"M,W11-14","",Behrang Asgharian Dastenaie
ME,416,[CAPS] Mechanical Systems Design,01,25234,3,W14.10-15,"",Marvin Pitts
ME,416,[CAPS] Mechanical Systems Design,01 Lab,25235,0,"W,F18-21","",Marvin Pitts
ME,419,Air Conditioning,01,25719,3,"M,W16.15-17.30","",Zhiquan Shu
ME,439,Applied Aerodynamics,01,25236,3,"M,W,F15.10-16","",Konstantin Matveev
ME,488,Professional Practice Coop/Internship I,01,25440,V,ARRGT,ARR ARR,Sandra Brabb
MGMT,301,Principles of Management and Organization,01,25214,3,ARRGT,ARR ARR,Leah Sheppard
MGMT,301,Principles of Management and Organization,02,25471,3,ARRGT,ARR ARR,Leah Sheppard
MGMT,301,Principles of Management and Organization,03,25480,3,ARRGT,ARR ARR,Leah Sheppard
MGMT,301,Principles of Management and Organization,05,25721,3,ARRGT,ARR ARR,Kayhan Tajeddini
MGMT,301,Principles of Management and Organization,07,25793,3,ARRGT,ARR ARR,Kayhan Tajeddini
MGMT,450,Personnel and Human Resources Management,01,25741,3,ARRGT,ARR ARR,Val Miskin
MGMT,450,Personnel and Human Resources Management,02,25677,3,ARRGT,ARR ARR,Kayhan Tajeddini
MGMT,450,Personnel and Human Resources Management,03,25722,3,ARRGT,ARR ARR,Trude Konrad
MGMT,455,Recruiting and Hiring Human Capital,01,25663,3,ARRGT,ARR ARR,Wade Larson
MGMT,456,[M] Evaluating and Rewarding Employees,01,25678,3,ARRGT,ARR ARR,Wade Larson
MGMT,456,[M] Evaluating and Rewarding Employees,02,25679,3,ARRGT,ARR ARR,Wade Larson
MGMT,483,[M] Management of Innovation and Change,01,25302,3,ARRGT,ARR ARR,Angela Titi Amayah
MGMT,483,[M] Management of Innovation and Change,02,25665,3,ARRGT,ARR ARR,Angela Titi Amayah
MGMT,491,[CAPS] Strategic Management,01,25215,3,ARRGT,ARR ARR,Douglas Miller
MGMT,491,[CAPS] Strategic Management,02,25470,3,ARRGT,ARR ARR,Douglas Miller
MGMT,587,Professional Ethics and Practice in Business,01,25475,3,ARRGT,ARR ARR,Raul Sanchez
MGMT,587,Professional Ethics and Practice in Business,02,25476,3,ARRGT,ARR ARR,Raul Sanchez
MGMT,587,Professional Ethics and Practice in Business,03,25477,3,ARRGT,ARR ARR,Raul Sanchez
MGMT,587,Professional Ethics and Practice in Business,04,25478,3,ARRGT,ARR ARR,Roger Pao
MGMT,590,Strategy Formulation and Organizational Design,01,25538,3,ARRGT,ARR ARR,Paul Skilton
MGMT,590,Strategy Formulation and Organizational Design,02,25539,3,ARRGT,ARR ARR,Paul Skilton
MGMT,590,Strategy Formulation and Organizational Design,03,25540,3,ARRGT,ARR ARR,Paul Skilton
MGMT,590,Strategy Formulation and Organizational Design,04,25541,3,ARRGT,ARR ARR,Paul Skilton
MGMT,590,Strategy Formulation and Organizational Design,05,25542,3,ARRGT,ARR ARR,Paul Skilton
MGMT,593,Managerial Leadership and Productivity,01,25512,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,02,25513,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,03,25514,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,04,25515,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,05,25516,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,06,25517,3,ARRGT,ARR ARR,""
MGMT,593,Managerial Leadership and Productivity,07,28205,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,08,28206,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,09,28207,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,10,28208,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,11,28209,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,12,28210,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,13,28211,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,14,28212,3,ARRGT,ARR ARR,Jesus Bravo
MGMT,593,Managerial Leadership and Productivity,15,28213,3,ARRGT,ARR ARR,Jesus Bravo
MGTOP,215,Business Statistics,01,25212,4,ARRGT,ARR ARR,Sung Ahn
MGTOP,215,Business Statistics,01 Lab,25213,0,ARRGT,ARR ARR,Sung Ahn
MGTOP,340,Operations Management,01,25661,3,ARRGT,ARR ARR,Uchila Umesh
MGTOP,340,Operations Management,02,25662,3,ARRGT,ARR ARR,Uchila Umesh
MIS,250,Managing Information Technology,01,25712,3,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,02,25756,3,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,03,25757,3,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,04,29985,3,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,01 Lab,25767,0,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,02 Lab,25768,0,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,03 Lab,25769,0,ARRGT,ARR ARR,Gregory Rose
MIS,250,Managing Information Technology,04 Lab,29986,0,ARRGT,ARR ARR,Gregory Rose
MIS,420,Business Intelligence,01,25145,3,ARRGT,ARR ARR,Mina Jafarijoo
MIS,420,Business Intelligence,02,29767,3,ARRGT,ARR ARR,Mina Jafarijoo
MIS,441,Global E-Commerce,01,25666,3,ARRGT,ARR ARR,Garth Mader
MIS,441,Global E-Commerce,02,25667,3,ARRGT,ARR ARR,Garth Mader
MIS,580,Information Systems Management,01,28214,3,ARRGT,ARR ARR,Gregory Rose
MIS,580,Information Systems Management,02,28215,3,ARRGT,ARR ARR,Gregory Rose
MIS,580,Information Systems Management,03,28216,3,ARRGT,ARR ARR,Gregory Rose
MIS,580,Information Systems Management,04,28217,3,ARRGT,ARR ARR,Gregory Rose
MIS,580,Information Systems Management,05,28218,3,ARRGT,ARR ARR,""
MIS,580,Information Systems Management,06,28219,3,ARRGT,ARR ARR,""
MKTG,360,Marketing,01,25680,3,ARRGT,ARR ARR,Thomas Kokta
MKTG,360,Marketing,02,25681,3,ARRGT,ARR ARR,Thomas Kokta
MKTG,360,Marketing,03,25682,3,ARRGT,ARR ARR,Thomas Kokta
MKTG,360,Marketing,04,25718,3,ARRGT,ARR ARR,Paola Ossola
MKTG,360,Marketing,05,25720,3,ARRGT,ARR ARR,Olga Larina
MKTG,368,Marketing Research,01,25567,3,ARRGT,ARR ARR,Uchila Umesh
MKTG,561,New Product Marketing,01,28232,3,ARRGT,ARR ARR,Thomas Kokta
MKTG,561,New Product Marketing,02,28233,3,ARRGT,ARR ARR,Thomas Kokta
MKTG,561,New Product Marketing,03,28234,3,ARRGT,ARR ARR,Thomas Kokta
MKTG,561,New Product Marketing,04,28235,3,ARRGT,ARR ARR,Thomas Kokta
MSE,488,Professional Practice Coop/Internship I,01,25617,V,ARRGT,ARR ARR,Sandra Brabb
MUS,160,[ARTS] Survey of Music Literature,01,25156,3,ARRGT,ARR ARR,Christopher Nakielski
MUS,262,[ARTS] Rock Music: History and Social Analysis,01,25157,3,ARRGT,ARR ARR,Albert Miller
MUS,262,[ARTS] Rock Music: History and Social Analysis,02,25281,3,ARRGT,ARR ARR,Albert Miller
MUS,265,[HUM] Native Music of North America,01,25282,3,ARRGT,ARR ARR,Melissa Parkhurst
MUS,362,[DIVR] History of Jazz,01,29061,3,ARRGT,ARR ARR,Albert Miller
MUS,363,[DIVR] Women in Music,01,25430,3,ARRGT,ARR ARR,Melissa Parkhurst
MUS,561,Seminar in Literature of 20th Century Music,01,29542,2,ARRGT,ARR ARR,Shannon Scott
PHIL,101,[HUM] Introduction to Philosophy,01,24609,3,ARRGT,ARR ARR,""
PHIL,201,[QUAN] Introduction to Formal Logic,01,24610,3,ARRGT,ARR ARR,Joseph Campbell
PHIL,360,[HUM] Business Ethics,01,29555,3,ARRGT,ARR ARR,Laci Hubbard-Mattix
PHIL,450,Data Analytics Ethics,01,24612,3,ARRGT,ARR ARR,""
PHIL,470,Philosophy of Law,01,28927,3,ARRGT,ARR ARR,Matt Stichter
PHIL,532,Seminar in Business Ethics,01,29561,3,ARRGT,ARR ARR,William Kabasenche
PHIL,535,Advanced Biomedical Ethics,01,25103,3,ARRGT,ARR ARR,William Kabasenche
PHIL,570,Philosophy of Law,01,28928,3,ARRGT,ARR ARR,Matt Stichter
PL_P,501,Biology and Control of Plant Diseases,01,25205,3,ARRGT,ARR ARR,Gary Grove
PL_P,501,Biology and Control of Plant Diseases,01 Lab,25206,0,ARRGT,ARR ARR,Gary Grove
POL_S,101,[SSCI] American National Government,01,25098,3,ARRGT,ARR ARR,Michael Ritter
POL_S,102,[SSCI] Introduction to Comparative Politics,01,25099,3,ARRGT,ARR ARR,Joe Huseby
POL_S,201,Political Research Methods,01,25733,3,ARRGT,ARR ARR,Joe Huseby
POL_S,206,State and Local Government,01,29356,3,ARRGT,ARR ARR,Ellen Rogers
POL_S,317,Media and Politics,01,29357,3,ARRGT,ARR ARR,Mark Stephan
POL_S,402,Civil Liberties,01,25571,3,ARRGT,ARR ARR,Michael Ritter
POL_S,410,History of American Indian Sovereignty and Federal Indian Law,01,02623,3,ARRGT,ARR ARR,Orlan Svingen
POL_S,418,Human Issues in International Development,01,25121,3,ARRGT,ARR ARR,Robert Quinlan
POL_S,428,[CAPS] Issues in Political Psychology,01,25753,3,ARRGT,ARR ARR,Hayden Smith
POL_S,497,Political Science Internship,01,25306,V,ARRGT,ARR ARR,Richard Elgar
POL_S,498,Public Policy Internship,01,25420,V,ARRGT,ARR ARR,Richard Elgar
POL_S,499,Special Problems,01,25311,V,ARRGT,ARR ARR,""
PSYCH,105,[SSCI] Introductory Psychology,01,25065,3,ARRGT,ARR ARR,Kyle Schofield
PSYCH,110,Introduction to Addiction Studies,01,28713,3,ARRGT,ARR ARR,Benjamin Ladd
PSYCH,201,Degrees and Careers in Psychology,01,29462,1,ARRGT,ARR ARR,Lee Daffin
PSYCH,210,Psychology as a Science,01,25317,3,ARRGT,ARR ARR,Jacob Zimmerman
PSYCH,301,Seminar in Psychology,02,25495,1,ARRGT,ARR ARR,Lee Daffin
PSYCH,308,Organizational Psychology,01,25781,3,ARRGT,ARR ARR,Norberto Rodriguez
PSYCH,310,"Work, Stress, and Health",01,28721,3,ARRGT,ARR ARR,Erica Bettac
PSYCH,311,[QUAN] Statistics in Psychology,01,25066,4,ARRGT,ARR ARR,Melissa Jenkins
PSYCH,311,[QUAN] Statistics in Psychology,02,29749,4,ARRGT,ARR ARR,Kendra Pass
PSYCH,312,[M] Research Methods in Psychology,01,25067,4,ARRGT,ARR ARR,Carrie Lane
PSYCH,312,[M] Research Methods in Psychology,02,25448,4,ARRGT,ARR ARR,Katrina Mcdougall
PSYCH,312,[M] Research Methods in Psychology,01 Lab,25068,0,ARRGT,ARR ARR,Carrie Lane
PSYCH,312,[M] Research Methods in Psychology,02 Lab,25449,0,ARRGT,ARR ARR,Katrina Mcdougall
PSYCH,320,Health Psychology,01,25497,3,ARRGT,ARR ARR,Bethany Shorey Fennell
PSYCH,321,Personality,01,25069,3,ARRGT,ARR ARR,Rebecca Lindsey
PSYCH,328,[M] Self Control,01,25070,3,ARRGT,ARR ARR,Brenna Boyd
PSYCH,328,[M] Self Control,02,25499,3,ARRGT,ARR ARR,Shari Reiter
PSYCH,333,Abnormal Psychology,01,25071,3,ARRGT,ARR ARR,Alexis Bridley
PSYCH,350,Social Psychology,01,25072,3,ARRGT,ARR ARR,Eric Malain
PSYCH,363,Psychology of Aging,01,25318,3,ARRGT,ARR ARR,Alyssa Neumann
PSYCH,372,[BSCI] Biological Basis of Behavior,01,25260,3,ARRGT,ARR ARR,Grace Shinn
PSYCH,384,Sensation and Perception,01,25498,3,ARRGT,ARR ARR,Jesse Byrd
PSYCH,401,[CAPS] [M] Historical Development of Psychology,01,25751,3,ARRGT,ARR ARR,Sean Rice
PSYCH,464,Behavior Disorders of Children and Adolescents,01,25426,3,ARRGT,ARR ARR,Kristy Mcraney
PSYCH,470,Motivation,01,25496,3,ARRGT,ARR ARR,Anthony Stenson
PSYCH,497,Instructional Practicum,01,25074,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,497,Instructional Practicum,02,25075,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,497,Instructional Practicum,03,25319,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,497,Instructional Practicum,04,28732,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,498,Research Participation,01,25314,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,499,Special Problems,01,25320,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,499,Special Problems,02,25482,V,ARRGT,ARR ARR,Lee Daffin
PSYCH,499,Special Problems,03,28723,V,ARRGT,ARR ARR,Lee Daffin
SDC,488,Professional Practice Coop/Internship I,01,25618,V,ARRGT,ARR ARR,Sandra Brabb
SDC,489,Professional Practice Coop/Internship II,01,25603,1,ARRGT,ARR ARR,Sandra Brabb
SHS,202,American Sign Language II,01,25502,4,ARRGT,ARR ARR,Melissa Ratsch
SOC,101,[SSCI] Introduction to Sociology,01,25046,3,ARRGT,ARR ARR,Darcy Hauslik
SOC,317,[M] Research Methods in Sociology,01,24567,3,ARRGT,ARR ARR,Kristin Cutler
SOC,332,[SSCI] Sustainability and Society,01,24570,3,ARRGT,ARR ARR,Jonathan Dahlem
SOC,340,[DIVR] Social Inequality,01,24574,3,ARRGT,ARR ARR,Robert Ressler
SOC,350,Social Psychology,01,25073,3,ARRGT,ARR ARR,Eric Malain
SOC,351,[DIVR] The Family,01,24575,3,ARRGT,ARR ARR,Mariana Amorim
SOC,360,Social Deviance,01,24576,3,ARRGT,ARR ARR,Joseph Kremer
SOC,361,[DIVR] Criminology,01,24577,3,ARRGT,ARR ARR,Alana Inlow
SOC,367,Juvenile Justice and Corrections,01,25572,3,ARRGT,ARR ARR,Kylee Runyan
SOC,384,Sociology of Gender,01,24578,3,ARRGT,ARR ARR,Adam Mckee
SOC,418,Human Issues in International Development,01,25122,3,ARRGT,ARR ARR,Robert Quinlan
SOC,493,Internship,01,24580,V,ARRGT,ARR ARR,(multiple)
SOC,495,[CAPS] [M] Internship Capstone,01,24581,3,ARRGT,ARR ARR,Sarah Whitley
SOE,210,[PSCI] Earth's History and Evolution,01,25030,4,ARRGT,ARR ARR,Chao Zhang
SOE,210,[PSCI] Earth's History and Evolution,01 Lab,25031,0,ARRGT,ARR ARR,Chao Zhang
SOE,230,[PSCI] Introductory Oceanography,01,26448,3,ARRGT,ARR ARR,Jeffrey Vervoort
SOE,404,[CAPS] [M] The Ecosystem,01,29504,3,ARRGT,ARR ARR,Marc Kramer
SOIL_SCI,302,[M] Introduction to Agroecology,01,25197,3,ARRGT,ARR ARR,Kevin Murphy
SOIL_SCI,360,World Agricultural Systems,01,25202,3,ARRGT,ARR ARR,Mark Quinn
SOIL_SCI,374,Introduction to Remote Sensing,01,25274,3,ARRGT,ARR ARR,Richard Rupp
SOIL_SCI,374,Introduction to Remote Sensing,01 Lab,25280,0,ARRGT,ARR ARR,Richard Rupp
SOIL_SCI,441,Soil Fertility,01,25199,3,ARRGT,ARR ARR,Isaac Madsen
SOIL_SCI,468,GIS Spatial Analysis,01,25276,4,ARRGT,ARR ARR,Richard Rupp
SOIL_SCI,468,GIS Spatial Analysis,01 Lab,25277,0,ARRGT,ARR ARR,Richard Rupp
SOIL_SCI,478,Advanced Organic Farming and Gardening,01,25255,2,ARRGT,ARR ARR,Bradley Jaeckel
SOIL_SCI,498,Professional Internship,01,25200,V,ARRGT,ARR ARR,(multiple)
SOIL_SCI,568,GIS Spatial Analysis,01,25278,4,ARRGT,ARR ARR,Richard Rupp
SOIL_SCI,568,GIS Spatial Analysis,01 Lab,25279,0,ARRGT,ARR ARR,Richard Rupp
SPANISH,101,First Semester,01,25044,4,ARRGT,ARR ARR,Maria Previto
SPANISH,102,Second Semester,01,25045,4,ARRGT,ARR ARR,Maria Previto
SPEC_ED,301,Education of Exceptional Children,01,25176,3,ARRGT,ARR ARR,Donald Mcmahon
SPEC_ED,402,Assessment and Curriculum for Students with Disabilities,01,25177,3,ARRGT,ARR ARR,""
SPEC_ED,403,Secondary Education for Students with Disabilities,01,25179,3,ARRGT,ARR ARR,Marcus Poppen
SPEC_ED,440,Methods in Intensive Educational Supports,01,25181,3,ARRGT,ARR ARR,""
SPEC_ED,471,Effective Assessment and Instruction in Reading for Diverse Learners,01,25184,3,ARRGT,ARR ARR,Michael Dunn
SPEC_ED,490,Practicum in Special Education,01,25185,V,ARRGT,ARR ARR,Susan Skavdahl
SPEC_ED,499,Special Problems,02,25186,V,ARRGT,ARR ARR,Darcy Miller
SPEC_ED,502,Assessment and Curriculum for Students with Disabilities,01,25178,3,ARRGT,ARR ARR,""
SPEC_ED,503,Secondary Education for Students with Disabilities,01,25180,3,ARRGT,ARR ARR,Marcus Poppen
SPEC_ED,540,Methods in Intensive Educational Supports,01,25182,3,ARRGT,ARR ARR,""
SPEC_ED,571,Effective Assessment and Instruction in Reading for Diverse Learners,01,25580,3,ARRGT,ARR ARR,Michael Dunn
SPEC_ED,590,Practicum in Special Education,01,25187,V,ARRGT,ARR ARR,Darcy Miller
SPEC_ED,600,Special Projects or Independent Study,01,25315,V,ARRGT,ARR ARR,Darcy Miller
SPMGT,702,"Master's Special Problems, Directed Study, and/or Examination",01,25147,V,ARRGT,ARR ARR,Tammy Crawford
STAT,115,Introduction to Data Analytics,01,25433,3,ARRGT,ARR ARR,Ralph Chikhany
STAT,212,[QUAN] Introduction to Statistical Methods,01,25300,4,ARRGT,ARR ARR,Mark Lesperance
